dates;prix_spot;prix_OA1C;prix_OA2C;prix_OA4C;prix_OA5C;ossau_artouste_lac;ossau_artouste_usine;ossau_bious;ossau_pont_de_camps;ossau_miegebat;ossau_hourat;ossau_geteu;ossau_castet;ossau_fabreges;valentin_eaux_bonnes;valentin_assouste;valentin_espalungue;mareges_mareges;mareges_saint_pierre;mareges_coindre;louron_lassoula;louron_clarabide;louron_lapes;louron_pont_de_prat;louron_aube;louron_pont_d_estagnou;eget_eget;eget_oule
07/01/2017 01:00;24,35;40;8,35;53,12;55,33;0;3,33;0;0;5,4;3,3;0,26;0,56;0;0;0;0;NA;0;0;2,15;1,6;0,12;0;0;0,48;1,5;0
07/01/2017 02:00;2,03;40;3,2;39,55;46,82;0;0;0;0;0;1,69;0,28;0,4;0;0;0;0;NA;0;0;2,41;2,54;0;0;0;0,11;0;0
07/01/2017 03:00;80,75;40;49,79;51,98;31,83;0;0;0;0;0;0;0;0,41;0;0;0;0;NA;0;0;2,41;2,58;0,22;0;0;0,05;0;0
07/01/2017 04:00;53,13;40;5,13;37,89;29,91;0;0;0;0;0;0;0;0,41;0;0;0;0;NA;0;0;2,41;2,64;0,31;0;0;0,04;0;0
07/01/2017 05:00;9,44;40;45,09;44,63;19,15;0;0;0;0;0;0;0;0,41;0;0;0;0;NA;0;0;2,4;2,75;0,27;0;0;0,04;0;0
07/01/2017 06:00;6,54;40;47,53;9,62;44,63;0;0;0;0;0;0;0;0,42;0;0;0;0;NA;0;0;2,42;2,91;0,24;0;0;0,04;0;0
07/01/2017 07:00;59,98;40;43,62;0,11;3,98;0;0;0;0;0;0;0;0,42;0;0;0;0;NA;0;0;2,44;2,92;0,19;0;0;0,04;0;0
07/01/2017 08:00;29,97;40;48,71;27,24;57,1;0;0;0;0;1,68;1,04;0,14;0,41;0;0;0;0;NA;0;0;2,44;2,92;0;0;0;0,04;0;0
07/01/2017 09:00;11,34;40;20,56;12,05;28,52;0;0;0;0;34,13;19,67;4,16;0,32;6,41;0,62;0,37;0,79;NA;0;0;0,42;1,71;0;0;0;0;0;0
07/01/2017 10:00;73,44;40;31,78;23,68;10,54;0;0;0;33,16;33,39;18,09;3,76;0,33;6,88;0,06;0,05;0,12;NA;0;0;0;0,46;0,41;0;0;0;0;0,01
07/01/2017 11:00;72,91;40;35,8;16,79;13,07;0;0;0;35,76;26,93;15,27;3,28;0,34;5,96;0;0;0;NA;0;0;0;0,46;0,29;0;0;0;5,05;0,01
07/01/2017 12:00;70,25;40;7,8;40,31;45,66;0;0;0;35,76;25,75;14,68;3,17;0,35;4,96;0;0;0;NA;0;0;0;0,46;0,27;0;0;0;5,98;0
07/01/2017 13:00;39,43;40;13,92;25,65;42,86;0;0;0;6,36;8,8;5,24;0,79;0,35;0,67;0;0;0;NA;0;0;0;0,47;0,1;0;0;0;5,71;0,01
07/01/2017 14:00;0,78;40;4,56;41,74;53,57;0;0;0;0;6;2,98;0,18;0,34;0;0;0;0;NA;0;0;0;0,27;0;0;0;0;6,24;0,01
07/01/2017 15:00;31,84;40;36,96;12,32;39,34;0;0;0;0;6;2,96;0,17;0,37;0;0;0;0;NA;0;0;0;0;0,27;0;0;0;6,22;0,01
07/01/2017 16:00;2,22;40;17,79;25,36;59,63;0;0;0;0;6,29;3,03;0,17;0,38;0;0;0;0;NA;0;0;0;0;0,32;0;0;0;6,08;0,01
07/01/2017 17:00;4,84;40;1,97;20;5,55;0;0,1;0;29,87;36,23;19,82;4,14;0,3;6,33;0;0;0;NA;0;0;0;0;0,31;0;0;0;7,06;0,34
07/01/2017 18:00;63,26;40;16,21;42,53;18,96;0;19,9;0;35,16;44,77;25,85;5,27;0,38;6,95;0;0;0;NA;68,38;0;8,79;5,89;0,06;0;0;0;29,33;0,44
07/01/2017 19:00;1,51;40;37,5;48,43;20,89;0;21,97;0;35,73;44,81;27,67;5,69;0,47;6,91;0;0;0;NA;80,15;0;9,99;9,81;0;0;0;0;31,5;0,14
07/01/2017 20:00;35,89;40;46,05;23,97;5,11;0;8,64;0;6,35;25,89;17,7;3,73;0,6;3,66;0;0;0;NA;14,15;0;1,72;5,03;0,33;0;0;0;8,5;0
07/01/2017 21:00;13,65;40;42,94;52,47;6,65;0;3,46;0;0;10,02;10,4;2,09;0,54;0,51;0;0;0;NA;0;0;0;0,46;0,31;0;0;0;6,32;0
07/01/2017 22:00;3,85;40;34,81;51,88;23,39;0;0;0;0;6,02;7,54;1,43;0,46;0;0;0;0;NA;0;0;0;0,48;0,29;0;0;0;5,98;0
07/01/2017 23:00;68,95;40;2,77;8,44;49,68;0;0;0;0;6,01;7,48;1,42;0,42;0;0;0;0;NA;0;0;0;0,48;0,07;0;0;0;5,98;0
08/01/2017 00:00;36,01;40;33,56;15,64;33,61;0;0;0;0;6;7,74;1,49;0,44;0;0;0;0;NA;82,87;0;0;0,47;0;0;0;0;5,98;0
08/01/2017 01:00;11,26;40;37,84;32,52;20,35;0;0;0;0;6;7,92;1,55;0,45;0;0;0;0;NA;98,17;0;2,16;0,64;0,29;0;0;0;5,89;0
08/01/2017 02:00;11,15;40;17,97;12,66;22,59;0;0;0;0;6;8,04;1,57;0,46;0;0;0;0;NA;17,98;0;2,6;2,24;0,3;0;0;0;5,98;0
08/01/2017 03:00;72,41;40;29,23;39,06;41,8;0;0;0;0;6;8,06;1,58;0,46;0;0;0;0;NA;0;0;2,58;2,83;0,29;0;0;0;2,22;0
08/01/2017 04:00;48,8;40;16,99;40,04;19,68;0;0;0;0;6;7,47;1,42;0,42;0;0;0;0;NA;0;0;2,58;3,26;0,09;0;0;0;0;0
08/01/2017 05:00;26,2;40;33,76;40,51;35,91;0;0;0;0;6;7,03;1,32;0,42;0;0;0;0;NA;0;0;2,58;3,27;0;0;0;0;0;0
08/01/2017 06:00;47,78;40;11,53;54,46;3,28;0;0;0;0;6;7,92;1,54;0,43;0;0;0;0;NA;0;0;2,58;3,27;0,27;0;0;0;0;0
08/01/2017 07:00;61,57;40;11,45;34,15;40,92;0;0;0;0;6;8,09;1,58;0,43;0;0;0;0;NA;0;0;2,58;3,28;0,32;0;0;0;0;0
08/01/2017 08:00;8,59;40;1,5;27,06;8,57;0;0;0;0;5,99;8,2;1,62;0,43;0;0;0;0;NA;0;0;2,58;3,25;0,31;0;0;0;0;0
08/01/2017 09:00;43,72;40;47,37;21,16;9,98;0;0;0;0;5,6;8,07;1,59;0,43;0;0,62;0,42;0,78;NA;0;0;2,58;3,16;0,04;0;0;0;0;0
08/01/2017 10:00;26,02;40;47,19;42,85;56,36;0;0;0;0;5,09;7,4;1,39;0,45;0;0,68;0,47;0,83;NA;0;0;2,59;3,16;0;0;0;0;0;0
08/01/2017 11:00;21,37;40;2,45;17,9;19,6;0;0;0;0;5,1;6,56;1,18;0,46;0;0;0;0;NA;0;0;2,59;3,16;0,32;0;0;0;0;0
08/01/2017 12:00;27,68;40;41,08;26,27;56,31;0;0;0;0;5,54;7,47;1,41;0,46;0;0;0;0;NA;0;0;2,6;3,15;0,32;0;0;0;0;0
08/01/2017 13:00;58,23;40;38,61;22,98;53,03;0;0;0;0;0,71;4,47;0,6;0,44;0;0;0;0;NA;0;0;0,46;1,89;0,29;0;0;0;0;0
08/01/2017 14:00;77,01;40;27,93;31,62;25,21;0;0;0;0;0;2,98;0,17;0,43;0;0;0;0;NA;0;0;0;0,47;0;0;0;0;0;0,01
08/01/2017 15:00;20,19;40;38,69;0,31;25,22;0;0;0;0;0;1,7;0,1;0,43;0;0;0;0;NA;0;0;0;0,47;0;0;0;0;5,06;0,02
08/01/2017 16:00;22,47;40;14,1;7,28;59,06;0;0;0;0;0;0;0,01;0,36;0;0;0;0;NA;0;0;0;0,47;0,39;0;0;0;5,98;0,01
08/01/2017 17:00;24,71;40;22,72;44,14;40,74;0;0;0;0;0;0;0;0,36;0;0;0;0;NA;0;0;0;0,47;0,3;0;0;0;5,73;0
08/01/2017 18:00;26,88;40;27,73;1,87;54,6;0;0;0;33,07;0,03;0;0;0,35;0;0;0;0;NA;0;0;0;0,47;0,27;0;0;0;5,63;0
08/01/2017 19:00;60,56;40;38,55;9,78;29,88;0;0;0;35,8;31,66;16,69;3,51;0,29;6,32;0;0;0;NA;78,9;0;0;0,47;0,02;0;0;0;5,22;0
08/01/2017 20:00;63,86;40;27,96;28,93;32,6;0;0;0;35,8;11,46;6,16;0,84;0,28;1,25;0;0;0;NA;92,84;0;0;0,06;0;0;0;0;5,75;0
08/01/2017 21:00;23,33;40;24,68;32,24;54,4;0;0;0;6,37;1,64;3,03;0,4;0,28;0;0;0;0;NA;16,63;0;0;0;0,34;0;0;0;5,74;0
08/01/2017 22:00;20,7;40;21,56;35,02;40,26;0;0;0;33,34;0;0;0;0,28;0;0;0;0;NA;0;0;0;0;0,3;0;0;0;5,82;0
08/01/2017 23:00;0,08;40;35,05;33,11;55,85;0;0;0;6,35;0;0;0;0,3;0;0;0;0;NA;0;0;0;0;0,28;0;0;0;5,98;0
09/01/2017 00:00;71,39;40;40,67;41,66;32,92;0;0;0;0;0;0;0;0,27;0;0;0;0;NA;0;0;0;0;0;0;0;0;5,98;0
09/01/2017 01:00;31;40;17,33;27,92;7,97;0;0;0;0;0;0;0;0,28;0;0;0;0;NA;0;0;0;0;0;0;0;0;5,98;0
09/01/2017 02:00;3,5;40;1,81;32;54,46;0;0;0;0;0;0;0;0,29;0;0;0;0;NA;0;0;0;0;0,34;0;0;0;5,99;0
09/01/2017 03:00;66,55;40;43,73;17,11;19,37;0;0;0;0;0;0;0;0,31;0;0;0;0;NA;0;0;0;0;0,26;0;0;0;5,98;0
09/01/2017 04:00;16,95;40;21,93;6,22;59,57;0;0;0;0;0;3,07;0,5;0,35;0;0;0;0;NA;0;0;0;0;0,26;0;0;0;5,98;0
09/01/2017 05:00;36,83;40;33,89;12,28;6,82;0;0;0;0;0;1,05;0,18;0,4;0;0;0;0;NA;0;0;0;0;0,08;0;0;0;5,91;0
09/01/2017 06:00;24,56;40;3,2;23,67;51,04;0;0,08;0;0;2,4;1,13;0,13;0,29;0;0;0;0;NA;0;0;0,19;0,07;0;0;0;0;6,62;0,32
09/01/2017 07:00;60,81;40;10,88;18,64;41,34;0;19,81;0;18,43;38,2;19,8;4,14;0,31;4,68;0;0;0;NA;38;15,86;16,34;12,98;0,24;0;0;0;29,25;0,42
09/01/2017 08:00;11,9;40;16,37;1,94;31,05;0;21,97;0;19,89;38,7;19,98;3,95;0,37;5,14;0;0;0;NA;91,24;3,34;16,96;18,92;0,33;0;0;0;31,64;0,42
09/01/2017 09:00;27,25;40;49,46;41,36;47,23;0;21,96;0;19,86;42,53;23,35;4,72;0,41;7,09;0,63;0,41;0,82;NA;90,21;0;16,91;19,19;0,3;0;0;0;31,65;0,41
09/01/2017 10:00;5,93;40;21,54;15,7;7,43;0;21,98;0;19,87;43,8;25,05;5,07;0,42;7,51;0,2;0,13;0,25;NA;90,77;0,02;16,88;19,13;0;0;0,02;0,39;31,85;0,41
09/01/2017 11:00;76,68;40;42,62;38,72;48,05;0;21,95;0;19,88;43,84;24,23;4,91;0,44;7,51;0;0;0;NA;93,46;0,04;16,88;17,67;0;0;0,15;0,5;31,85;0,41
09/01/2017 12:00;44,1;40;26,84;51,8;11,94;0;21,96;0;19,87;43,9;24,28;4,93;0,55;7,51;0;0;0;NA;93,78;0;16,88;19,77;0,36;0;0,05;0,5;31,84;0,4
09/01/2017 13:00;63,73;40;39,57;34,73;48,81;0;21,96;0;19,86;43,91;24,27;4,91;0,59;7,5;0;0;0;NA;17,07;0;16,88;19,15;0,28;0;0,04;0,5;31,85;0,4
09/01/2017 14:00;5,89;40;42,16;28,24;8,59;0;21,96;0;19,87;43,99;24,31;4,92;0,6;7,49;0;0;0;NA;0;0;16,86;18,96;0,25;0;0,04;0,5;31,84;0,19
09/01/2017 15:00;30,66;40;35,2;26,07;56,93;0;21,97;0;19,84;44,03;24,35;4,91;0,61;7,49;0;0;0;NA;0;0;16,89;18,88;0,08;0;0,03;0,5;14,08;0
09/01/2017 16:00;82,72;40;47,48;24,6;35,93;0;21,96;0;19,89;44,08;24,39;4,95;0,62;7,44;0;0;0;NA;0;0;16,88;19,06;0;0;0,03;0,5;1,56;0
09/01/2017 17:00;3,47;40;27,05;24,27;32,58;0;21,98;0;19,88;44,08;24,39;4,92;0,62;7,43;0;0;0;NA;0;0;16,9;18,83;0,2;0,01;0,02;0,5;0;0
09/01/2017 18:00;75,26;40;16,42;50,38;54,31;0;21,95;0;19,86;43,62;24,47;4,95;0,57;7,37;0;0;0;NA;0;29,82;16,88;19,15;0,28;0;0;0,5;0;0
09/01/2017 19:00;17,72;40;38,12;39,22;49,88;0;21,96;0;19,84;43,8;24,22;4,9;0,6;7,41;0;0;0;NA;0;6,35;16,89;18,91;0,25;0;0;0,5;0;0
09/01/2017 20:00;44,64;40;34,25;14,44;27,48;0;21,95;0;19,85;43,25;24,23;4,88;0,65;7,38;0;0;0;NA;0;0;16,9;19,01;0,22;0,01;0;0,5;0;0
09/01/2017 21:00;80,84;40;39,96;44,66;53,39;0;9,06;0;3,41;12,63;7,4;1,13;0,72;1,27;0;0;0;NA;0;0;2,96;9,5;0,04;0,01;0;0,5;0;0
09/01/2017 22:00;5,36;40;26,63;17,94;47,49;0;2,08;0;0;4,47;3,73;0,37;0,65;0;0;0;0;NA;0;0;0;0,48;0;0;0;0,5;0;0
09/01/2017 23:00;79,13;40;11,73;4,71;22,03;0;0;0;0;0;0,48;0,09;0,6;0;0;0;0;NA;0;0;0;0,47;0,23;0;0;0,34;0;0
10/01/2017 00:00;37,67;40;4,58;4,11;15,02;0;0;0;0;0;0;0;0,57;0;0;0;0;NA;0;0;0;0,47;0,3;0;0;0,04;0;0
10/01/2017 01:00;65,53;40;5,29;34,97;56,58;0;0;0;0;0;0;0;0,57;0;0;0;0;NA;0;0;0;0,47;0,28;0;0;0,03;0;0
10/01/2017 02:00;81,93;40;11,39;2,78;16,46;0;0;0;0;0;0;0;0,56;0;0;0;0;NA;0;0;0;0,47;0,13;0;0;0,03;0;0
10/01/2017 03:00;31,13;40;24,66;53,61;33,01;0;0;0;0;0;0;0;0,56;0;0;0;0;NA;0;0;0;0,12;0;0;0;0,03;0;0
10/01/2017 04:00;68,72;40;17,3;45,4;5,83;0;0;0;0;0;0;0;0,54;0;0;0;0;NA;0;0;0;0;0,11;0;0;0,03;0;0
10/01/2017 05:00;56,7;40;38,52;37,96;40,54;0;0;0;0;0;0;0;0,53;0;0;0;0;NA;0;0;0;0;0,34;0;0;0,03;0;0
10/01/2017 06:00;51,02;40;15,03;18,93;5,63;0;0,02;0;0;0,97;1,42;0,23;0,45;0,02;0;0;0;NA;0;0;0;0;0,29;0;0;0,03;0;0
10/01/2017 07:00;74,81;40;47,4;45,22;4,88;0;19,81;0;32,45;42,38;23,74;5,03;0,37;5,85;0;0;0;NA;0;11,39;0,12;0,05;0,17;0;0;0,03;0;0
10/01/2017 08:00;30,72;40;41,88;9,85;11,41;0;21,94;0;34,81;39,68;22,01;4,43;0,4;5,23;0;0;0;NA;0;2,77;16,16;11,22;0;0;0;0;0;0
10/01/2017 09:00;24,33;40;43,18;49,06;20,34;0;21,96;0;34,78;41,77;23,15;4,68;0,48;6,88;0;0;0;NA;0;12,2;16,87;18,5;0;0;0;0;0;0
10/01/2017 10:00;43,38;40;42,25;25,08;49,96;0;21,95;0;34,76;42,99;24,01;4,84;0,51;7,17;0;0;0;NA;0;2,68;16,87;19,06;0,41;0;0;0;0;0
10/01/2017 11:00;6,11;40;17,59;35,71;49,22;0;21,97;0;34,77;42,33;24,18;4,9;0,54;7,09;0;0;0;NA;0;0;16,87;19,13;0,29;0;0,02;0,31;0;0
10/01/2017 12:00;53,08;40;1,38;45,44;1,4;0;21,97;0;34,73;40,46;22,64;4,56;0,57;6,58;0;0;0;NA;0;0;16,88;19,13;0,18;0;0,03;0,5;0;0
10/01/2017 13:00;13,84;40;37,9;37,8;39,93;0;21,99;0;34,73;40,23;22,47;4,53;0,59;6,44;0;0;0;NA;81,98;0;16,89;19,16;0;0,01;0,02;0,5;0;0
10/01/2017 14:00;39,51;40;44,07;0,61;52,14;0;21,97;0;34,76;40,51;22,84;4,59;0,61;6,47;0;0;0;NA;16,95;0;16,87;19,12;0;0,01;0;0,5;0;0
10/01/2017 15:00;4,66;40;4,6;38,11;59,39;0;21,94;0;34,78;40,82;23,59;4,76;0,64;6,47;0;0;0;NA;0;0;16,88;19,11;0,4;0,01;0;0,5;0;0
10/01/2017 16:00;43,15;40;23,81;54,67;59,64;0;21,97;0;34,8;40,85;23,1;4,65;0,67;6,42;0;0;0,25;NA;0;0;16,89;18,94;0,27;0,01;0;0,5;0;0
10/01/2017 17:00;22,05;40;27,48;9,45;1,17;0;21,97;0;34,76;40,02;22,99;4,62;0,81;6,41;0;0;0;NA;81,08;13,33;16,88;19,26;0,2;0,01;0;0,5;0;0
10/01/2017 18:00;8,55;40;37,6;16,51;39,92;0;21,95;0;34,69;41,58;24,48;4,95;0,94;6,91;0,67;0,44;0;NA;93,9;14,81;16,87;18,96;0;0,01;0;0,5;0;0
10/01/2017 19:00;13,65;40;29,84;48,3;21,92;0;21,96;0;34,72;42,38;24,27;4,92;1,02;6,96;0,78;0,51;0;NA;94,69;14,76;16,92;19,14;0;0,01;0;0,5;0;0
10/01/2017 20:00;12,04;40;16,73;14,93;56,67;0;21,95;0;34,68;41,66;23,91;4,82;1,1;6,93;0,07;0,05;0;NA;94,86;2,73;2,96;9,54;0,36;0;0;0,5;0;0
10/01/2017 21:00;75,35;40;35,89;1,01;48,11;0;9,03;0;6,15;12,34;7,45;1,15;1,21;1,21;0;0;0;NA;17,01;0;0;0,46;0,29;0;0;0,5;0;0
10/01/2017 22:00;75,67;40;2,42;20,9;15,3;0;2,03;0;0;6,02;4,17;0,51;1,2;0;0;0;0;NA;0;0;0;0,47;0,22;0;0;0,49;0;0
10/01/2017 23:00;21,51;40;8,42;19,32;37,18;0;0;0;0;0,01;3,48;0,57;0,94;0;0;0;0;NA;0;0;0;0,47;0;0;0;0,14;0;0
11/01/2017 00:00;25,54;40;38,43;9,91;55,22;0;0;0;0;0;0;0;0,87;0;0;0;0;NA;0;0;0;0,46;0;0;0;0,04;0;0
11/01/2017 01:00;58,35;40;23,37;52,68;0,7;0;0;0;0;0;0;0;0,84;0;0;0;0;NA;0;0;0;0,37;0,37;0;0;0,04;0;0
11/01/2017 02:00;82,85;40;8,78;7,7;12,85;0;0;0;0;0;4,37;0,73;0,8;0;0;0;0;NA;0;0;0;0;0,29;0;0;0,04;0;0
11/01/2017 03:00;7,11;40;36,15;53,1;36,35;0;0;0;0;0;0,59;0,11;0,77;0;0;0;0;NA;0;0;0;0;0,19;0;0;0,04;0;0
11/01/2017 04:00;27,62;40;42,28;15,27;10,92;0;0;0;0;0;0;0;0,72;0;0;0;0;NA;0;0;0;0;0;0;0;0,04;0;0
11/01/2017 05:00;66,21;40;40,1;3,32;44,26;0;0;0;0;0;0;0;0,67;0;0;0;0;NA;0;0;0,21;0,05;0;0;0;0,04;0;0
11/01/2017 06:00;2,41;40;2,74;53,87;21,69;0;0,15;0;0;5,3;3,5;0,51;0,54;0,02;0;0;0;NA;0;0;15,59;10,07;0,41;0;0;0,04;0;0
11/01/2017 07:00;63,02;40;28,73;2,14;42,19;0;19,89;0;32,43;41,14;24,89;5,23;0,43;5,46;0;0;0;NA;0;9,57;16;17,04;0,31;0;0;0,04;0;0
11/01/2017 08:00;59,04;40;26,04;50;10,79;0;21,96;0;24,48;41,31;23,27;4,7;0,55;6,31;0;0;0;NA;78,74;8,77;15,95;17,49;0,11;0;0;0,07;0;0
11/01/2017 09:00;55,36;40;8,74;36,09;27,4;0;21,98;0;0;42,58;24,47;4,97;0,59;7,18;0,66;0,39;1,1;NA;91,69;0;15,96;17,49;0;0;0;0,36;0;0
11/01/2017 10:00;59,57;40;9,73;29,55;13,68;0;21,97;0;0;42,92;24,96;5,05;0,64;7,26;1,48;0,89;1,84;NA;15,96;0;2,8;8,63;0,13;0;0;0,5;0;0
11/01/2017 11:00;80,26;40;11,78;10,62;48,91;0;8,96;0;0;36,55;20,3;4,02;0,8;7,25;0,19;0,11;0,8;NA;0;0;0;0,47;0,34;0;0;0,49;0;0
11/01/2017 12:00;51,28;40;44,8;44,45;24,92;0;2,97;0;0;29,43;17,39;3,65;0,69;6,07;0;0;0,72;NA;0;0;0;0,46;0,28;0;0,15;0,14;0;0
11/01/2017 13:00;64,36;40;34,56;20,85;52,47;0;0;0;0;12,13;8,12;1,47;0,68;2,6;0;0;0,66;NA;0;0;0;0,47;0,13;0;0,06;0,04;0;0
11/01/2017 14:00;83,11;40;43,51;52,97;58,75;0;0;0;18,65;12,73;8,16;1,53;0,68;2,46;0;0;0,81;NA;0;5,34;0;0,47;0;0;0,05;0,04;0;0
11/01/2017 15:00;49,53;40;38,87;5,4;40,82;0;0;0;34,72;14,01;8,98;1,74;0,65;2,26;0,41;0,26;0,75;NA;0;10,12;0;0,46;0;0;0,04;0,04;0;0
11/01/2017 16:00;3,19;40;35,58;25,89;27,41;0;0,07;0;34,73;14,98;9,01;1,69;0,6;1,98;0,85;0,48;0,71;NA;0;10,75;0,19;0,36;0,42;0;0,04;0,04;0;0
11/01/2017 17:00;22,98;40;9,85;6,73;33,24;0;19,87;0;33,07;28,56;17,59;3,99;0,6;1,99;0,17;0,09;0,14;NA;75,96;10,9;15,49;10,04;0,3;0;0,03;0,04;0;0
11/01/2017 18:00;45,69;40;36,76;46,72;42,98;0;21,95;0;32,53;43,47;26,22;5,51;0,6;5,84;1,86;1,08;0;NA;87,6;10,87;15,94;16,96;0,11;0;0,02;0,04;0;0
11/01/2017 19:00;19,49;40;6,7;0,01;57,32;0;21,94;0;34,67;44,43;26,13;5,31;0,62;7,21;2,52;1,5;0;NA;88,31;10,86;15,89;17,43;0;0;0;0,19;0;0
11/01/2017 20:00;59,02;40;29,23;15,17;19,3;0;21,95;0;34,72;45,01;26,5;5,4;0,62;7,23;1,4;0,83;0;NA;51,6;10,87;16;17,49;0,11;0;0;0,48;0;0
11/01/2017 21:00;49,72;40;45,22;4,74;44,16;0;9,05;0;6,14;13,12;8,96;1,49;0,81;1,26;0,92;0,53;0;NA;0;1,94;2,8;8,72;0,35;0;0;0,5;0;0
11/01/2017 22:00;77,28;40;24,98;27,44;21,15;0;2,86;0;0;6;4,74;0,67;0,81;0;0,84;0,51;0;NA;0;0;0;0,47;0,27;0;0;0,36;0;0
11/01/2017 23:00;24,75;40;24,61;34,37;15,96;0;0;0;0;6,02;3,73;0,39;0,72;0;0,83;0,44;0;NA;0;0;0;0,46;0,1;0;0;0;0;0
12/01/2017 00:00;53,45;40;1,49;24,89;22,17;0;0;0;0;0,25;4,12;0,67;0,69;0;0,83;0,43;0;NA;0;0;0;0,47;0;0;0;0;0;0
12/01/2017 01:00;22,61;40;3,14;13,15;27,91;0;0;0;0;0;0;0;0,68;0;0,84;0,43;0;NA;0;0;0;0,46;0,08;0;0;0;0;0
12/01/2017 02:00;64,43;40;29,27;41,22;19,9;0;0;0;0;0;0,61;0,09;0,67;0;0,61;0,32;0;NA;0;0;0;0,47;0,37;0;0;0;0;0
12/01/2017 03:00;45,12;40;5,84;26,7;50,52;0;0;0;0;4,73;4,81;0,69;0,66;0;0;0;0;NA;0;0;0;0,29;0,28;0;0;0;0;0
12/01/2017 04:00;45,86;40;47;27,95;22,23;0;0;0;0;6;4;0,46;0,65;0;0;0;0;NA;0;0;0;0;0,1;0;0;0;0;0
12/01/2017 05:00;72,47;40;31,91;15,89;39,4;0;0;0;0;6;3,73;0,39;0,62;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0
12/01/2017 06:00;75,98;40;40,26;44,97;29,21;0;0;0;0;5,99;3,67;0,34;0,61;0;0;0;0;NA;0;0;0;0;0,09;0;0;0;0;0
12/01/2017 07:00;9,95;40;0,63;21,91;57,77;0;0;0;0;4,92;4,91;0,72;0,6;0;0;0;0;NA;33,54;14,92;0,01;0;0,36;0;0;0;0;0
12/01/2017 08:00;82,03;40;35,52;29,2;5,14;0;0,06;0;0;19,77;11,99;2,52;0,59;3,61;0;0;0;NA;85,15;22,95;5,42;2,48;0,29;0;0;0;0;0
12/01/2017 09:00;82,96;40;0,96;50,94;29,06;0;19,67;0;16,44;41,73;24,68;5,23;0,58;6,67;1,53;0,86;0;NA;86,15;18,97;5,9;5,59;0,06;0;0;0;0;0
12/01/2017 10:00;52,76;40;46,82;3,03;50,39;0;21,97;0;19,87;43,24;25,14;5,08;0,58;7,25;2,11;1,16;2,58;NA;84,2;17,72;1,03;2,73;0;0;0;0;0;0
12/01/2017 11:00;72,69;40;21;4,2;14,64;0;8,84;0;19,87;12,83;7,12;1,04;0,68;1,27;0,2;0,12;1,47;NA;81,42;3,35;0;0,47;0,17;0;0;0;0;0
12/01/2017 12:00;70,65;40;18,75;14,31;55,95;0;3,21;0;3,39;6;3,2;0,24;0,68;0;0;0;1,02;NA;70,26;0;0;0,48;0,32;0;0;0;0;0
12/01/2017 13:00;40,61;40;11,47;9,21;56,78;0;0;0;0;6;3,58;0,32;0,47;0;0;0;0;NA;0;0;0;0,48;0,29;0;0,01;0;0;0
12/01/2017 14:00;14,34;40;37,16;19,18;39,97;0;0;0;0;5,99;9,54;1,93;0,57;0;0;0;0;NA;0;1,4;0;0,48;0,06;0;0,03;0;0;0
12/01/2017 15:00;34;40;25,12;9,7;39,37;0;0;0;0;6,35;11,26;2,37;0,62;0;0;0;0;NA;0;0;0;0,47;0;0;0,03;0;0;0
12/01/2017 16:00;25,65;40;14,29;53,85;58,36;0;0;0;0;6;10,03;2,07;0,64;0;0;0;0;NA;0;0;0;0,47;0,12;0;0,02;0;0;0
12/01/2017 17:00;2,18;40;17,99;42,96;35,33;0;0,14;0;0;6,63;10,93;2,29;0,74;0;0;0;0;NA;0;0;0;0,47;0,35;0;0,01;0;0;0
12/01/2017 18:00;18,03;40;5,08;51,82;1,03;0;19,95;0;12,94;42,39;30,33;6,4;0,81;5,95;1,62;0,97;0;NA;0;14,62;3,34;0,95;0,29;0;0;0;0;0
12/01/2017 19:00;50,07;40;10,42;53,25;28,03;0;21,98;0;3,38;43,05;26,37;5,37;0,77;7,21;2,11;1,23;0;NA;0;4,46;3,94;3,59;0,06;0;0;0;0;0
12/01/2017 20:00;72,1;40;15,35;17,89;24,46;0;8,79;0;0;12,43;7,78;1,21;0,75;1,25;1,13;0,62;0;NA;0;0;0,67;2,18;0;0;0;0;0;0
12/01/2017 21:00;80,78;40;14,03;30,5;55,61;0;3,46;0;0;4,11;4,64;0,61;0,67;0;0,86;0,42;0;NA;0;0;0;0,47;0,15;0;0;0;0;0
12/01/2017 22:00;68,76;40;20,15;8,75;48,51;0;0;0;0;0;2,23;0,38;0,63;0;0,86;0,42;0;NA;0;0;0;0,48;0,33;0;0;0;0;0
12/01/2017 23:00;44,75;40;26,59;36,44;38,2;0;0;0;0;0;0;0;0,62;0;0,81;0,42;0;NA;0;0;0;0,48;0,3;0;0;0;0;0
13/01/2017 00:00;21,06;40;1,03;22,95;33,82;0;0;0;0;0,31;3,01;0,48;0,61;0;0,77;0,42;0;NA;0;0;0;0,48;0,02;0;0;0;0;0
13/01/2017 01:00;31,47;40;34,06;16,09;23,36;0;0;0;0;6;4,42;0,6;0,63;0;0,77;0,42;0;NA;0;0;0;0,48;0;0;0;0;0;0
13/01/2017 02:00;30,68;40;26,22;13,8;45,86;0;0;0;0;6;4,43;0,6;0,7;0;0,77;0,42;0;NA;0;0;0;0,48;0,2;0;0;0;0;0
